,AL_L,AL_R,AME_L,AMMC_L,AMMC_R,AOTU_L,AOTU_R,ATL_L,ATL_R,AVLP_L,AVLP_R,CRE_L,CRE_R,EB,FB,FLA_L,FLA_R,GNG,IB_L,IB_R,ICL_L,ICL_R,IPS_L,IPS_R,LAL_L,LAL_R,LA_L,LA_R,LH_L,LH_R,LOP_L,LOP_R,LO_L,LO_R,MB_CA_L,MB_CA_R,MB_ML_L,MB_ML_R,MB_VL_L,MB_VL_R,ME_L,ME_R,NO,OCG,PB,PLP_L,PLP_R,PRW,PVLP_L,PVLP_R,SAD,SCL_L,SCL_R,SIP_L,SIP_R,SLP_L,SLP_R,SMP_L,SMP_R,SPS_L,SPS_R,VES_L,VES_R,WED_L,WED_R
IPS_L,2.35453408238698,2.253564093562995,1.149106713491159,2.0537673938028034,2.112970501449905,1.1563636124031829,1.1442240112363025,1.4540365938153408,1.0991928481289717,1.6579207346430878,1.5416574779507908,1.0332065372005361,1.0552148721313515,1.0598006186134883,1.0826791092341255,1.610797482037373,1.4656603305069529,1.7787417315338176,1.080132039727831,1.0779135961966657,1.0688327392499752,1.0641674697774874,1.30186315545455,1.3059336062222062,1.0959034772583993,1.140548250006737,1.589799520608926,1.6758527194688526,1.1323419855617514,1.1408075838978724,1.0935518524886634,1.104165098099571,1.0900232868881172,1.0978086808270209,1.0730346618013065,1.149231397615157,1.199639239847502,1.3959635454529222,1.1254074989550489,1.4457286496697181,1.1691943094703157,1.1343447902936161,1.0834286567174287,1.4614245828803485,1.101231425767684,1.1220364311840823,1.0981211543738756,1.5631999663828091,1.1246574786050467,1.1451031088285137,1.8317692730634032,1.0852092631800874,1.125987983704065,1.0288086383141515,1.0631307224463393,1.0717418570401624,1.0818931242941616,1.0964392744817466,1.0854500302859227,1.1250469771577154,1.1076323355662887,1.1755748746997188,1.3986819938003876,1.248906966688624,1.2724420883364564
IPS_R,2.334038712756861,2.232444328313911,1.1473895301341905,2.0514899405218694,2.1117682717987605,1.1649595268844681,1.152350587951456,1.4524357137395068,1.1141574044921976,1.6683544996581114,1.5514917975785438,1.0506890098719588,1.0785752633702639,1.0590026554395033,1.1073482496468123,1.5840609148892733,1.4444568297766203,1.7810656318283937,1.1010843014931648,1.105119552597376,1.0881991078646958,1.0822503946385449,1.3059336062222062,1.31224332842682,1.115440037330657,1.1579975117378862,1.620385629148765,1.701027584012963,1.1547973247729364,1.1697668985998504,1.1429628593437355,1.1538952942840215,1.1247887473714449,1.1354832477103949,1.0256960344399462,1.0967174782137983,1.1669883443979063,1.3757434891904878,1.1087531258315804,1.4315545661050857,1.192994599081701,1.1574630784226565,1.0868691976441114,1.4957035383874535,1.1452454298839674,1.127740437467633,1.1035776339544234,1.559384234469347,1.1486406932548439,1.1680718856008854,1.8291111326428433,1.0882072655031096,1.1353099433839315,1.0366021812577744,1.0702354919146289,1.0853242334131785,1.103225910738581,1.1008952494027273,1.0914547716348415,1.1422627945648525,1.12577699098051,1.2050974575462114,1.4134386816906706,1.2669410724283983,1.2798642792832167
LAL_L,2.3799382589263702,2.2667808839619226,0.9036151479074449,2.0198533201478006,2.1015122783042752,0.8807186209115818,0.8756864523932752,1.2934649720757014,0.7967943152431843,1.4882511964206815,1.373477187311977,0.6869282938518476,0.719591346345797,0.7255324871825806,0.7762059743486871,1.5060899642607082,1.3532737196341962,1.6922776255132623,0.7433124557903967,0.737216123481321,0.7525983702244646,0.7534561773466317,1.0959034772583993,1.115440037330657,0.7882905342495475,0.8584973257580178,1.5681120580125694,1.650251555545763,0.8469417599804923,0.849913488521134,0.7724336316663262,0.7904286122261591,0.79842665474747,0.7988670582850601,0.8525532855268692,0.9739901618218467,1.081312037441605,1.3480465706896407,0.9260407779499529,1.4024269818685506,0.9329924382096361,0.8807913113953151,0.7970423760531821,1.3847443366863628,0.7601854378449321,0.8511761375478927,0.8141683343271723,1.4426195800776076,0.8157292718212666,0.849455278528694,1.7466849140512768,0.8089687818086174,0.8679466425727174,0.680898169601637,0.7452884401256841,0.7686913990708603,0.7704268339883563,0.8138860936245637,0.7976074249593369,0.8350344882547119,0.8111900733534556,0.893388092644887,1.223584822769064,1.0139115707542166,1.0662488280139562
LAL_R,2.3874648149741855,2.276196221150386,0.9557908452955568,2.0189978604797996,2.100693430801083,0.9545122183707407,0.9520518225098137,1.3325294691640093,0.8656005714519133,1.519513339365731,1.4061010036435675,0.7698853354050632,0.7964450849692012,0.8115110031352395,0.8480064399802985,1.532723932944121,1.3849562236117035,1.7059992574182588,0.8214524834863279,0.8158601048582772,0.8247025668468327,0.8252942143310132,1.140548250006737,1.1579975117378862,0.8584973257580178,0.9240056541805067,1.5793816366959763,1.660072471204686,0.9104077066351618,0.9106820356594023,0.8560162366392297,0.8715566453208539,0.8865006121293736,0.8847979860477323,0.9160282825899103,1.0238491151699585,1.1302764067117923,1.3827359472685636,0.9840750847432328,1.4354953608678505,1.0047940502105075,0.9572183297696542,0.8815812022591096,1.4024095206756249,0.839797804389543,0.9139371796305389,0.8798699038354882,1.465899655904442,0.8878331683679155,0.9188410337036157,1.7581847543798994,0.8744499621288939,0.9269990422456224,0.7678820401561149,0.8222337947972108,0.8404196379630872,0.840429974613899,0.8820103361403483,0.8667990177567327,0.9011010337430568,0.8796325555185742,0.949941276120126,1.257020660816305,1.0610631978098712,1.1104688677562198
LA_L,2.4369168564568358,2.3402808562863857,1.5700108221026687,1.6843671320878022,1.7397563136929246,1.730571662833186,1.7491798621186527,1.7500146703303163,1.5325308260784563,1.7797727296824208,1.6774467527844994,1.504634895843135,1.4995620195713766,1.6034669508792976,1.5678226438296388,1.7160052038799465,1.7230906977101648,1.6350367242942876,1.564202691178809,1.5664074930781817,1.507606926849026,1.509407668778244,1.589799520608926,1.620385629148765,1.5681120580125694,1.5793816366959763,1.7343022482182107,1.7624807823799185,1.549117634812249,1.5205929584788027,1.650374603151695,1.6537256066667207,1.7167744069666455,1.7068008289048002,1.641360419627319,1.6417574696957544,1.7006349537213388,1.8049806769406154,1.6005569023091966,1.814896060212215,1.7245622536467615,1.7259106383340648,1.6805788521382454,1.6570070742929082,1.5965895211711312,1.5581005296890942,1.5374061259103924,1.59135758960103,1.6233255490275846,1.6384582734130597,1.6498211657788746,1.5212295797736748,1.5269467359648483,1.5205992669301729,1.5341387671141518,1.5351987667386298,1.5214876039759313,1.5496206197472708,1.5443398042907643,1.5616361532511664,1.5740918859153998,1.5269920118047673,1.5922730852420588,1.5448725352668844,1.5624017521793803
LA_R,2.4754081904444285,2.3786539653942107,1.610558778407964,1.714110875957714,1.7713839912128628,1.8023605281919626,1.8203352076761619,1.8292621305121173,1.625856475879364,1.8643740505936661,1.7649059040778299,1.5947101234023082,1.5901479088290904,1.676423969093132,1.64954392496548,1.8009498335230676,1.809298679173265,1.7003523306559727,1.6506195938581036,1.650778138895574,1.6005529039952349,1.6021521257080356,1.6758527194688526,1.701027584012963,1.650251555545763,1.660072471204686,1.7624807823799185,1.8054673401854215,1.6391611544139015,1.6146272750691346,1.695505301231905,1.7016354081073717,1.7662626775665609,1.7609398940717518,1.7341773872019515,1.731807081410031,1.7737849876143488,1.8726523475208425,1.6743588965965466,1.8791412823636067,1.7775338120414985,1.7843251725798903,1.761455896551712,1.6583349420005609,1.6622203350998142,1.6474352559980634,1.6281828593751015,1.6668725216584481,1.7093937241648725,1.7266610575174524,1.7091827096199048,1.6120731743971715,1.6191275703308057,1.6095661702807185,1.6219747554451087,1.6244152405201844,1.6128576968560264,1.6368677517159096,1.631679149752688,1.6468081460187698,1.6569529941699594,1.610403355360166,1.6695265584338532,1.6267953918584832,1.6495763292694658
LH_L,2.4007900972634237,2.2900967411590436,0.9648136509195028,2.046715695198253,2.1194854628514412,0.9863080799024295,0.9818706846242771,1.3292774610883091,0.8263047684249831,1.5267911370624565,1.4186567209760044,0.730148657293159,0.7401540785762781,0.8356705904026006,0.8105444712613362,1.5539454372963601,1.4093570318756825,1.726662677705514,0.8143696745069733,0.7909842081795696,0.7842829820249345,0.7802968878652803,1.1323419855617514,1.1547973247729364,0.8469417599804923,0.9104077066351618,1.549117634812249,1.6391611544139015,0.89511331024546,0.8811413361718977,0.8285667416505164,0.8399935175224527,0.8861824515414529,0.8821568944636865,0.9524203266728843,1.0479889456478035,1.1385800822451224,1.3914517396075061,1.0034953640374824,1.444591816691074,1.0185482451610917,0.9783638826221903,0.934136343692871,1.3660237145798921,0.8145571420706782,0.9292841817029875,0.8982790156961433,1.4755253317159382,0.9023169904848667,0.9404422681588471,1.788316534396573,0.8721256953879482,0.9067750144747351,0.7616004489729636,0.8099653039738336,0.8231606342226322,0.8082139590766344,0.8830156950259382,0.8645047480295939,0.8854791638550987,0.8636764955582412,0.916899185616439,1.2486295950194446,1.0575742714022116,1.107498752737533
LH_R,2.4038976207524128,2.291936165013854,0.9621122286163012,2.056173846796891,2.12683696179997,0.9902268153527197,0.9813579054578844,1.3373070671378728,0.805893070977489,1.5301301802498695,1.429030034851711,0.7220861343508953,0.7260831310524725,0.8279339742142422,0.8055580688158602,1.546073116610537,1.412818367727273,1.7478001049578082,0.81925406765379,0.7946695078079329,0.7793292432108945,0.7741253506643713,1.1408075838978724,1.1697668985998504,0.849913488521134,0.9106820356594023,1.5205929584788027,1.6146272750691346,0.8811413361718977,0.8641396193810216,0.8277088621957218,0.8362020329158607,0.8906478440671749,0.8899726595779635,0.9181293455316487,1.0097971973072064,1.1256635660108483,1.3966809025138331,1.0160392700902792,1.454784284720822,1.0223038048659971,0.986843425271815,0.9217706763178375,1.3375196705969155,0.804213302810283,0.9438301338919397,0.9167581327514555,1.491004959283822,0.9133890704173101,0.9589608435549337,1.814312122522377,0.886742093969375,0.9179283230479933,0.7635685793764452,0.8105373795500893,0.826381551184442,0.8053173149728111,0.8901808351789652,0.8704157097220884,0.886050016378774,0.8664126988096527,0.9092723026471642,1.2613645028733675,1.0539691931499995,1.1194188561176148
LOP_L,2.521633178745632,2.3884496355829428,0.8750067162165688,1.9306421872902513,2.089158695292216,0.7504384199866395,0.7856856366040773,1.3293163257074434,0.771171026963485,1.4522219331042932,1.3573897625517048,0.6473298169186648,0.6978263752500686,0.6774561258136905,0.8256445829323967,1.5138936115134194,1.4089653566549216,1.6996454455098176,0.6839699620426023,0.7340674231377359,0.7308194192432449,0.7464163830346169,1.0935518524886634,1.1429628593437355,0.7724336316663262,0.8560162366392297,1.650374603151695,1.695505301231905,0.8285667416505164,0.8277088621957218,0.6946584777506057,0.751289924069535,0.7349417568534785,0.7540436047436263,0.8708773696695912,0.9733431953650838,1.2482913627433985,1.5408504726290444,1.0823792061979014,1.5939713074333037,0.8897010517257502,0.8430932331911516,0.7084322551376214,1.366740636306883,0.6291651324599036,0.8535704178237409,0.7997700549819686,1.4499763982218004,0.7759490980583674,0.8154921501998872,1.6944485010191723,0.8033374618456377,0.8691756191747019,0.6151913184228036,0.6958779700095201,0.7599458323395013,0.7547189970033721,0.8084225913725034,0.793157590039504,0.8350652112305073,0.8234058913991181,0.8755004370496204,1.2434686959583612,0.9879090221941683,1.0646843928908418
LOP_R,2.521221429614135,2.3896003938621693,0.9025677865010607,1.9498570845366594,2.1021936927442275,0.7998980894530695,0.8316276945702004,1.337692807777589,0.7753580769739156,1.4625930766299053,1.3687833744713471,0.6600686643293949,0.7072377611163604,0.7087986358715457,0.8367938782132267,1.5200874246931901,1.4117799984756518,1.7146382014630246,0.7022748258003373,0.7500471304966868,0.738979872270025,0.753197032338014,1.104165098099571,1.1538952942840215,0.7904286122261591,0.8715566453208539,1.6537256066667207,1.7016354081073717,0.8399935175224527,0.8362020329158607,0.751289924069535,0.8001081604342859,0.7980118015227134,0.8087268414270429,0.8730578214693442,0.9750935437378274,1.2550033904906632,1.5494566276950417,1.094460775965184,1.6041380918598938,0.9417388056546853,0.8970759630252607,0.7618922575998686,1.3849615557891473,0.6754237112354968,0.8703606925260047,0.8183574559767823,1.4617002785092945,0.7974811020799623,0.8366104922230401,1.7132404498496432,0.8182847540963258,0.8796143316699696,0.6343114857192437,0.7105622794580391,0.773072997438623,0.764651163196628,0.8238963764952328,0.8086222402659227,0.8490728763577283,0.8365636860435516,0.8884706679618425,1.2560136228799934,1.0004296261784935,1.0763953487247135
LO_L,2.4955900849952575,2.35819629609934,0.8142031030555652,1.884762478172303,2.056157997627571,0.7555875843014271,0.7922539920088554,1.2965565087779942,0.8436511735841399,1.474177296738937,1.3602140617421552,0.6929427965539026,0.7447989329914191,0.667729653941995,0.8552136788038982,1.5204151326336284,1.4419725801056367,1.6423884501324848,0.7676484032273914,0.8060635239813922,0.787697079396359,0.8039814306794283,1.0900232868881172,1.1247887473714449,0.79842665474747,0.8865006121293736,1.7167744069666455,1.7662626775665609,0.8861824515414529,0.8906478440671749,0.7349417568534785,0.7980118015227134,0.7383284210870338,0.7941948767933779,0.9194317840180355,1.0052737094800923,1.2050105741400805,1.471686336914021,1.0111004286488594,1.5040627362392482,0.8715775886767483,0.8172701470966138,0.6659902820671906,1.4043016337982734,0.69565471492682,0.8539224453768454,0.79479022087717,1.4178830248609366,0.8768852190615304,0.9204814365268685,1.6359656987834197,0.7941906747662448,0.8728091954498375,0.6468217269085128,0.7307638216023286,0.7840897554035454,0.8081589259688678,0.8109328254425591,0.79738493248271,0.8706820780309796,0.8671965449851969,0.8945009201439373,1.2081678071567636,1.0153997990466008,1.0633689242739868
LO_R,2.496181484177901,2.361151752571275,0.8365874358101473,1.915232055071767,2.0752016992174322,0.8158070762496505,0.8510226951583845,1.3107794227196548,0.8356548365176788,1.4815534848810308,1.3736491086698321,0.688162432371509,0.7415936276022861,0.6845476252847509,0.8508904537435403,1.5239817687212287,1.4369639160052228,1.6690300549494328,0.7581321403366437,0.7965405172644731,0.7833100627790458,0.7978929101289824,1.0978086808270209,1.1354832477103949,0.7988670582850601,0.8847979860477323,1.7068008289048002,1.7609398940717518,0.8821568944636865,0.8899726595779635,0.7540436047436263,0.8087268414270429,0.7941948767933779,0.8252733742676963,0.9131798454514717,0.9976163922041917,1.2079571668500464,1.481990591532762,1.029721828715723,1.5220179850221502,0.9329625414789302,0.8812832559140326,0.747432053887986,1.413847005601596,0.7031121386035806,0.8622310675111987,0.8067108723675163,1.4341813994356412,0.8687324659604612,0.9121444237103759,1.6657447087120762,0.8037547277749056,0.8809178871190052,0.6462042332481803,0.728559789742665,0.7840210236893186,0.8041177037092797,0.8162007138718287,0.802242139325183,0.8677367783371237,0.8618541864204233,0.9010761533077494,1.2268026534846055,1.0240775825244397,1.0739857053395903
MB_CA_L,2.1342931712656976,2.0366461439006542,0.9667185692058543,1.9235459403076454,1.951306351813091,0.9811501263063077,0.9725678157082596,1.1612043472641584,0.9563367259859852,1.5427213705019833,1.331206670228963,0.7865245623117011,0.7822865847778092,0.8550612373637988,0.8099532709508556,1.4541749862843132,1.2906925638022952,1.5135622477072368,0.8635072452073412,0.8255328140232129,0.8231812002462634,0.8196394959615888,1.0730346618013065,1.0256960344399462,0.8525532855268692,0.9160282825899103,1.641360419627319,1.7341773872019515,0.9524203266728843,0.9181293455316487,0.8708773696695912,0.8730578214693442,0.9194317840180355,0.9131798454514717,0.7587055356358834,0.8392287740701382,0.9016737158749213,1.0536715389376181,0.9883638225311141,1.14321340925305,1.009197560238086,0.9521400564502083,0.9443161093702799,1.5284878505075616,0.8765822592402314,0.9226817187096743,0.880020893763322,1.360949707568197,0.9646145928323634,0.9601668506123626,1.5496246261586226,0.8391394796232615,0.856173965073024,0.7601068876421536,0.8140112071227252,0.8118047447440931,0.8370511583404114,0.8574550146079629,0.8518916301620668,0.9065657671906795,0.8826828640695081,0.9041644536438458,1.086648470163402,1.083102398914747,1.0263403576162964
MB_CA_R,2.06766249704116,1.9791920373362282,1.120694783558682,1.933285459831395,1.9437210637556295,1.080810814068804,1.0693309974940224,1.198363457677809,1.0469087964294008,1.5937092970690736,1.3716779428970236,0.9118805647503263,0.9009708847276698,1.0142684744763741,0.9310115349008274,1.4932449282882863,1.3075751991135636,1.5367429649081692,0.9699848459511131,0.9410603465233117,0.9317380777814671,0.9241506171127806,1.149231397615157,1.0967174782137983,0.9739901618218467,1.0238491151699585,1.6417574696957544,1.731807081410031,1.0479889456478035,1.0097971973072064,0.9733431953650838,0.9750935437378274,1.0052737094800923,0.9976163922041917,0.8392287740701382,0.8648727310614495,0.9320356178063025,1.0369886592742374,1.1079825843089586,1.1374270157610682,1.083695825533147,1.0397962634928293,1.051282046374044,1.5622783840892016,0.9807755697281865,1.053738844660982,1.0177695516269891,1.4086783146421786,1.0545635668190807,1.0348611436782131,1.5693419840670872,0.9729222238302344,0.9610893469148333,0.8965629855902687,0.9335901037492822,0.9324838223891089,0.9466118832929383,0.9838764377171983,0.9774921879823336,1.017078302807965,0.9934256087264497,1.0076520498596047,1.1519498835059543,1.155749708024738,1.101146072109084
MB_ML_L,2.1086108124428464,2.031827520400715,1.183487556342939,1.9540721939865562,1.9927598558454855,1.1782590668568917,1.1756769577602353,1.2419337591719246,1.0718795859998838,1.621973312271196,1.4257334740365943,0.9879774985655244,0.9993709730749315,1.0708262347447342,1.0693530500433484,1.4723396560852475,1.286987245179073,1.6225238340799697,1.07148525793204,1.069579360953256,0.9908428758590855,0.9767246317385451,1.199639239847502,1.1669883443979063,1.081312037441605,1.1302764067117923,1.7006349537213388,1.7737849876143488,1.1385800822451224,1.1256635660108483,1.2482913627433985,1.2550033904906632,1.2050105741400805,1.2079571668500464,0.9016737158749213,0.9320356178063025,1.1358333341025542,1.2804400645367378,1.2169314149100552,1.37145480558347,1.2359833802363327,1.1899714834145736,1.104062470497538,1.6450939844158912,1.2343299210104477,1.0636869589187297,1.0315341969203136,1.4433992418884476,1.1476987122118933,1.1401208367526037,1.648663452268299,1.0048778874533453,1.00124704720654,0.9592587523236211,0.987928245725049,1.0071687766892825,1.0259354924653525,1.033349496874734,1.0283412429420353,1.1104674911324268,1.0925839257131242,1.1646187624286062,1.2682437059180207,1.2248625785932035,1.157014361431859
MB_ML_R,2.087787978337231,2.0283687698021997,1.3883292211961347,2.022342261884311,2.05720290789359,1.4120363949443713,1.4080216026694328,1.407690751886027,1.3000350381715085,1.7855618978153982,1.604277999842634,1.2552081868142912,1.2781062446019626,1.3066312448257114,1.345825616938019,1.5358456252246837,1.3708418473859336,1.758566516503813,1.34129024694967,1.3517315464528075,1.252500052629688,1.2325086634476412,1.3959635454529222,1.3757434891904878,1.3480465706896407,1.3827359472685636,1.8049806769406154,1.8726523475208425,1.3914517396075061,1.3966809025138331,1.5408504726290444,1.5494566276950417,1.471686336914021,1.481990591532762,1.0536715389376181,1.0369886592742374,1.2804400645367378,1.4376593198696972,1.3801298000967248,1.521940538461704,1.4750299369721827,1.43858310614061,1.3300111672841117,1.7861627147733452,1.5322882033920746,1.2865165971630663,1.2624497102989358,1.5741333268802118,1.4049980535719553,1.3976845137296328,1.7765419784288472,1.2304154350288663,1.236352260447158,1.2213150228401182,1.2372796175348466,1.2651411396669585,1.2907678020013225,1.2677710225538048,1.266301681987225,1.3609948367181468,1.3483107833793009,1.4388697668174282,1.4822092641368516,1.4526280982277067,1.3719105996466048
MB_VL_L,2.222149321852179,2.136755550378953,1.0443433667399362,1.917216137548159,1.9720003568401798,0.9886035349603246,0.9861380895010936,1.2360718964847792,0.9464228778168942,1.5598453114218322,1.3903332905231134,0.8350190434228932,0.8613914710725308,0.894331850417244,0.9280953113979536,1.4767083627762783,1.3012822918635532,1.620798415256108,0.9052084598195631,0.9208904856336327,0.8662122846285113,0.8554476498098178,1.1254074989550489,1.1087531258315804,0.9260407779499529,0.9840750847432328,1.6005569023091966,1.6743588965965466,1.0034953640374824,1.0160392700902792,1.0823792061979014,1.094460775965184,1.0111004286488594,1.029721828715723,0.9883638225311141,1.1079825843089586,1.2169314149100552,1.3801298000967248,1.229193864460539,1.4425980349797276,1.0575985493091424,1.0104068658061836,0.9077628747979724,1.5004006392613491,1.061907030674631,0.9539132485263122,0.9250341975802261,1.4149406135080616,1.001728747269296,1.0059185754167077,1.6354971762810833,0.911188533451248,0.9210279173551307,0.8018426766618768,0.8472357057797605,0.8726251447177691,0.8957329351991696,0.9136459501915035,0.9045994378084559,0.9706673880286488,0.9522298739450732,1.050262817518769,1.22290032362791,1.1375488858803906,1.090596536709124
MB_VL_R,2.106986179628097,2.0543972857704236,1.4380529914733144,2.0391430820412797,2.0705495421966837,1.440913752613633,1.43555889927228,1.4650583547363805,1.3529809918812645,1.8284512119471503,1.6538081007826089,1.3141776988134892,1.3390552988020834,1.360092731439191,1.4049442723056205,1.5623989365478623,1.4042070485526494,1.8005321246022175,1.395494868986998,1.4086418292093577,1.3092418369001932,1.2894322511904408,1.4457286496697181,1.4315545661050857,1.4024269818685506,1.4354953608678505,1.814896060212215,1.8791412823636067,1.444591816691074,1.454784284720822,1.5939713074333037,1.6041380918598938,1.5040627362392482,1.5220179850221502,1.14321340925305,1.1374270157610682,1.37145480558347,1.521940538461704,1.4425980349797276,1.6281581963497276,1.500705604013762,1.467883493223161,1.3555731726929174,1.8020230924241616,1.5886670678424128,1.3382942175610564,1.316503413814488,1.6125841400147083,1.4562754631946417,1.448069711653353,1.8155241205116586,1.284640742608674,1.2919980243961764,1.2822698360056937,1.2972995458340222,1.32111833686412,1.345957035925969,1.3243446358182853,1.3233623423220204,1.4129756378897855,1.403497702201199,1.498468038108613,1.536663832058319,1.5133038152072071,1.4263162676732093
ME_L,2.4761468900224797,2.340247941077721,0.8824760533613494,1.8562577444908064,2.0214249716414963,0.8708630320444324,0.8991700632139727,1.3539584655517771,0.9849620165373032,1.5405134899904904,1.4211580574874387,0.8523715829642223,0.8926617805904953,0.8032725281616396,0.9783186695845825,1.5486900750922918,1.4865253223125252,1.6396257683298707,0.924375264331085,0.9518794953554556,0.9297055666867586,0.9419176183719796,1.1691943094703157,1.192994599081701,0.9329924382096361,1.0047940502105075,1.7245622536467615,1.7775338120414985,1.0185482451610917,1.0223038048659971,0.8897010517257502,0.9417388056546853,0.8715775886767483,0.9329625414789302,1.009197560238086,1.083695825533147,1.2359833802363327,1.4750299369721827,1.0575985493091424,1.500705604013762,0.9584635769040942,0.913279116270904,0.7754052417256614,1.413208567234428,0.8725276304260798,0.9677254067464531,0.9171948835818525,1.4425061839132394,1.0225196472857592,1.0611887209959419,1.6303531620984673,0.9134765559487903,0.9838493794592593,0.8114931971952495,0.8767305120096602,0.9192396313776146,0.9469475793793942,0.9316289229735054,0.9214155839887311,0.9938469000387763,0.9916255484360721,1.0089133010077185,1.2599002203676244,1.109735211343705,1.142914855225901
ME_R,2.4609371671196745,2.3247223078630594,0.8329841502484541,1.8651056192770623,2.0258475602623043,0.8080238372029767,0.8358472890258623,1.319476991076745,0.9415613681005208,1.5227168613658078,1.4003020887624973,0.7968797054687009,0.8436189460561244,0.7262398240761029,0.929021843884077,1.5238509075707343,1.4577752185067918,1.6315284629234763,0.8696244900088603,0.9009530575471796,0.8835111746876843,0.8959904758735775,1.1343447902936161,1.1574630784226565,0.8807913113953151,0.9572183297696542,1.7259106383340648,1.7843251725798903,0.9783638826221903,0.986843425271815,0.8430932331911516,0.8970759630252607,0.8172701470966138,0.8812832559140326,0.9521400564502083,1.0397962634928293,1.1899714834145736,1.43858310614061,1.0104068658061836,1.467883493223161,0.913279116270904,0.8614486776683236,0.7008770833966802,1.4221422870460636,0.8242563275989803,0.9193552337634698,0.8668516848509341,1.4247637671351496,0.9751065466701958,1.014436609786817,1.6229768806696387,0.8633231410158397,0.9405685864178679,0.7471526819222498,0.8195458691956785,0.8673146063635585,0.9013057664818166,0.8783336375061904,0.8684439236894261,0.9464115273827901,0.9422762099641593,0.9718923732255644,1.2339679048256018,1.0812745738883904,1.1101648898950354
NO,2.406189985061034,2.277910948891443,0.7243547992407456,1.9071797071686785,2.0320881763776284,0.6488114694758057,0.6703929823056997,1.2540225726369958,0.9075663537093506,1.5192739703859612,1.3741291166821046,0.7224131522640542,0.7439216785809873,0.6253364929183255,0.8070704169117916,1.5279012263569367,1.449624483562398,1.5883515503898207,0.8109676220560051,0.7994104245446446,0.8099329016173191,0.8223998326794458,1.0834286567174287,1.0868691976441114,0.7970423760531821,0.8815812022591096,1.6805788521382454,1.761455896551712,0.934136343692871,0.9217706763178375,0.7084322551376214,0.7618922575998686,0.6659902820671906,0.747432053887986,0.9443161093702799,1.051282046374044,1.104062470497538,1.3300111672841117,0.9077628747979724,1.3555731726929174,0.7754052417256614,0.7008770833966802,0.5662575431920389,1.392628701424646,0.7307502744052277,0.8651027338433188,0.8120722726924908,1.3856161363621933,0.9217159629566032,0.9555355030876799,1.6059130247537476,0.7898255845425768,0.8620487211922244,0.6888908658277328,0.7698757452886473,0.7917288816394066,0.8260137151619757,0.8141853698109579,0.8040018972671181,0.8721679399838456,0.8585475879242241,0.8751150021433087,1.1427712864592563,1.0592208103450738,1.0588959022962328
OCG,2.4755597135412644,2.3647347826333336,1.398275339716447,1.5673280625310095,1.6727923177544526,1.446382300129223,1.469698146598935,1.6529369295096799,1.3758766310826465,1.6456003562068395,1.5461359203725393,1.3382536610985556,1.335554701323496,1.4125271749726018,1.4023990833594042,1.6431049377052744,1.644348169580876,1.5375858891560827,1.3666441319499059,1.3744637818511427,1.3483040187169737,1.3567836184271578,1.4614245828803485,1.4957035383874535,1.3847443366863628,1.4024095206756249,1.6570070742929082,1.6583349420005609,1.3660237145798921,1.3375196705969155,1.366740636306883,1.3849615557891473,1.4043016337982734,1.413847005601596,1.5284878505075616,1.5622783840892016,1.6450939844158912,1.7861627147733452,1.5004006392613491,1.8020230924241616,1.413208567234428,1.4221422870460636,1.392628701424646,1.5990686492421708,1.3304502724340799,1.3960464077493195,1.3710846276975426,1.5003028380161862,1.4029519026857658,1.4171557205723733,1.5384899423861507,1.3743424417078498,1.389627006274452,1.3513922605233233,1.3699030472250386,1.3735708117648822,1.3535519353820544,1.392583135332012,1.3855193582376202,1.3895599954469955,1.4021146530179065,1.341855038275813,1.4530407290222367,1.365671625509245,1.4269952849600778
PB,2.5069378168718224,2.3794559776262814,0.873231313980436,1.9866844549253255,2.118440625820383,0.7644168677401862,0.7898391129855615,1.337447304636298,0.7522665758764174,1.4580726053522401,1.3662611825065887,0.6433761890519551,0.677797761944193,0.6741867628974413,0.7835551722571268,1.5320702316712402,1.4103499858886477,1.7217372703909646,0.6715726333776053,0.6858788059108281,0.7156609120083189,0.7264957908359646,1.101231425767684,1.1452454298839674,0.7601854378449321,0.839797804389543,1.5965895211711312,1.6622203350998142,0.8145571420706782,0.804213302810283,0.6291651324599036,0.6754237112354968,0.69565471492682,0.7031121386035806,0.8765822592402314,0.9807755697281865,1.2343299210104477,1.5322882033920746,1.061907030674631,1.5886670678424128,0.8725276304260798,0.8242563275989803,0.7307502744052277,1.3304502724340799,0.5922796557559664,0.85628972859664,0.8108639588103973,1.4653969103256783,0.7490348833439598,0.7917686775575203,1.741398031504649,0.817128713428631,0.8726615549769093,0.6359743048886075,0.7115735993623147,0.759902939047309,0.7375502856833734,0.8188369374239656,0.8012622246688501,0.819169362496075,0.7987825378188175,0.8508780843374902,1.2431823982998345,0.9857845246659596,1.0722844512384466
